Disease_cn,Level2_dep,Descript,Disease_ab,Alias,Treatment,Head_dep,Id,Symptom
无痛性甲状腺炎,内分泌科,"　　无痛性甲状腺炎(painless thyroiditis，PT)又称为静息型甲状腺炎(silent 
thyroiditis，ST)，是甲状腺炎的一种特殊类型。1971年Hamburger首先描述1例称为“潜在型亚急性甲状腺炎”以来，越来越多的学者相继报道此类病例，并承认这是一种独立的疾病。ST具有亚急性甲状腺炎和慢性淋巴细胞性甲状腺炎的共同特点，但又不完全相同。近年有人将其归为亚急性甲状腺炎，称之为亚急性淋巴细胞性甲状腺炎，以区分亚急性肉芽肿性甲状腺炎(通常所称的亚急性甲状腺炎)。此外，本病尚有亚急性非化脓性甲状腺炎、产后无痛性甲状腺炎等名称。",wtxjzxy," 安静型甲状腺炎,伴有甲亢能自然消退的淋巴细胞性甲状腺炎,不典型(寂静)亚急性甲状腺炎,高功能的甲状腺炎,寂静型甲状腺炎,甲亢性甲状腺炎,淋巴细胞性甲状腺炎伴自发缓解甲亢,潜在性亚急性甲状腺炎,无痛性亚急性甲状腺炎,亚急性非化脓性甲状腺炎",http://jbk.39.net/wtxjzxy/yyzl,内科,http://jbk.39.net/wtxjzxy/jbzs,"分娩后甲状腺肿大,血沉增快,黏液性水肿,甲状腺肿,疲乏,体重减轻"
肾性糖尿,内分泌科,　　肾性糖尿(renal glucosuria)是指在血糖浓度正常或低于正常肾糖阈的情况下，由于近端肾小管重吸收葡萄糖功能减低所引起的糖尿的疾病。临床上分为原发性肾性糖尿和继发性肾性糖尿。,sxtn, 肾性糖尿病,http://jbk.39.net/sxtn/yyzl,内科,http://jbk.39.net/sxtn/jbzs,"多尿,脓尿,肾小管重吸收障碍,多饮"
小儿女性性早熟,内分泌科,"　　性早熟(female precocious puberty)，即青春期发育明显提前，女性性早熟占全部女性的0.2‰左右。由于每个正常儿童青春期发育的开始时间变异较大，故很难确定青春期发育开始的正常和早熟时间的绝对界限。
　　一般认为女孩8岁以前出现乳腺增大、阴毛生长、腋毛生长等任何一项或多项第二性征，或月经初潮开始于10岁以前，即为女性性早熟，也有学者主张儿童青春期与性发育早于当地正常儿童发育平均年龄2个或2.5个标准差以上者即为性早熟。",xenxxzs, 小儿女性同性性早熟,http://jbk.39.net/xenxxzs/yyzl,内科,http://jbk.39.net/xenxxzs/jbzs,
亚临床甲状腺功能亢进,内分泌科,　　亚临床甲状腺功能亢进症，简称亚临床甲亢，是指没有临床症状，或症状不确切、不特异，虽然血清FT3和FT4在正常范围内，但血清TSH低于参考范围，并除外可能引起血清TSH降低的其他疾病，仅由实验室检查结果而诊断的甲状腺疾病。　　按照血清TSH水平，可分为两类，①血清TSH为0.1～0.45mU/L，在血清TSH可检测范围内轻度降低，②血清TSH明显降低，低于0.1mU/L。,ylcjzxgnkj, 亚临床甲亢,http://jbk.39.net/ylcjzxgnkj/yyzl,内科,http://jbk.39.net/ylcjzxgnkj/jbzs,"甲状腺肿,心率不齐,左心室肥厚,心率增快"
小儿低血糖,内分泌科,　　小儿低血糖是指不同原因引起的血糖浓度低于正常。出生后1～2h血糖降至最低点，然后逐渐上升，72h血浆葡萄糖正常应2.8mmol/L(50mg/dl)。不同的年龄段有不同的标准，新生儿血糖2.2mmol/L(40mg/dl)为低血糖，较大婴儿和儿童空腹血糖2.8mmol/L(50mg/dl)即为低血糖。当血糖浓度低于50~60mg/dl时，出现低血糖早期症状;当血糖浓度低于45mg/dl时，出现低血糖晚期症状。低血糖可致脑不可逆性损害，而影响脑功能。根据最新数据显示，目前国内有30%的学龄期儿童糖尿病患者曾发生严重低血糖，低血糖带来的后果就是突发性昏迷甚至会导致儿童死亡。,xedxt," 小儿低血糖症,小儿血糖过低",http://jbk.39.net/xedxt/yyzl,内科,http://jbk.39.net/xedxt/jbzs,"乏力,恶心,易激动,颤抖,心动过速,嗜睡,发绀,表情淡漠,昏迷,体温调节紊乱"
肾上腺意外瘤,内分泌科,　　肾上腺意外瘤(adrenal incidentaloma)是指那些没有明显肾上腺疾病的临床表现，在体格检查或检查非肾上腺疾病时经由腹部影像检查意外发现的肾上腺占位性病变。由于计算机断层扫描(CT)、磁共振成像(MRI)和超声诊断技术的进步和广泛应用，肾上腺意外瘤的发现率很高，目前，已成为临床医生最常见的肾上腺疾病。,ssxywl, 肾上腺偶发瘤,http://jbk.39.net/ssxywl/yyzl,内科,http://jbk.39.net/ssxywl/jbzs,"肾上腺转移,向心性肥胖,血压高"
男子雄激素源性秃发,内分泌科,　　男子雄激素源性秃发即男性型秃发(male pattern alopecia)，是一种雄激素依赖性的遗传性毛发脱落，为常染色体显性遗传伴有可变的外显率。最常见的秃发。,nzxjsyxtf," 男性型秃发,男性型脱发,雄激素性脱发",http://jbk.39.net/nzxjsyxtf/yyzl,内科,http://jbk.39.net/nzxjsyxtf/jbzs,"全秃,瘙痒,病理性脱发"
闭经溢乳综合征,内分泌科,　　非妊娠及哺乳期妇女，或妇女停止授乳1年后，出现持续性溢乳且伴有闭经者，称为闭经溢乳综合征(amenorrhea galactorrhea syndrome)，包括不同的病因及病理。应注意的是，闭经-溢乳综合征常常是垂体泌乳素腺瘤的症状，并在X线照片上证实肿瘤之前10年即可有此症状。闭经-溢乳综合征伴高泌乳素血症者为79%～97%。,bjyrzhz, 闭经溢乳综合症,http://jbk.39.net/bjyrzhz/yyzl,内科,http://jbk.39.net/bjyrzhz/jbzs,"溢乳,闭经-乳溢-不育三联征,头痛"
胰岛素瘤,内分泌科,　　胰岛素瘤(lusulinoma)为胰岛B细胞肿瘤，亦称内源性高胰岛素血症，为器质性低血糖症中较常见的病因。占胰岛细胞肿瘤的70～75%。大多数为良性，恶性者占10～16%。胰岛素瘤可发生于任何年龄，但多见于青、中年，约74.6%的病人发生于20～59岁。男性多于女性，男女之比为1.4～2.1。,ydsl," 内源性高胰岛素血症，胰岛β细胞瘤,胰岛瘤",http://jbk.39.net/ydsl/yyzl,内科,http://jbk.39.net/ydsl/jbzs,"皮肤苍白,颤抖,步态不稳,抽搐,肝脏肿大,昏迷,心动过速"
小儿先天性甲状腺功能减低症,内分泌科,　　先天性甲状腺功能减低症(先天性甲低)是由于先天因素使甲状腺激素合成障碍、分泌减少，导致患儿生长障碍，智能落后。先天性甲低是儿科最常见内分泌疾病之一。,xextxjzxgnjdz, 小儿先天性甲低,http://jbk.39.net/xextxjzxgnjdz/yyzl,内科,http://jbk.39.net/xextxjzxgnjdz/jbzs,"新生儿少吃,颈短,骨龄延迟,反应迟钝,嗜睡,表情淡漠,传导阻滞,毛发稀少"
女性性早熟,内分泌科,　　性早熟(female precocious puberty)，即青春期发育明显提前，由于每个正常儿童青春期发育的开始时间变异较大，故很难确定青春期发育开始的正常和早熟时间的绝对界限，一般认为女孩8岁以前出现乳腺增大、阴毛生长、腋毛生长等任何一项或多项第二性征，或月经初潮开始于10岁以前，即为女性性早熟，也有学者主张儿童青春期与性发育早于当地正常儿童发育平均年龄2个或2.5个标准差以上者即为性早熟，女性性早熟占全部女性的0.2‰左右。,nxxzs1, 女性性机能发育过早,http://jbk.39.net/nxxzs1/yyzl,内科,http://jbk.39.net/nxxzs1/jbzs,"头痛,心理年龄大于生理年龄,甲状旁腺功能亢进,溢乳,阴道出血,甲状腺肿,婴儿黑头粉刺"
糖尿病心肌病,内分泌科,　　糖尿病性心肌病(diabetic cardiomyopathy)是指发生于糖尿病患者，不能用高血压性心脏病、冠状动脉粥样硬化性心脏病、心脏瓣膜病及其他心脏病变来解释的心肌疾病。,tnbxjb, 糖尿病性心肌病,http://jbk.39.net/tnbxjb/yyzl,内科,http://jbk.39.net/tnbxjb/jbzs,"心动过速,心脏扩大,立卧心率差数,心尖搏动弥散,传导阻滞"
肢端肥大症,内分泌科,　　系腺垂体分泌生长激素(GH)过多所致。青少年因骨骺未闭形成巨人症;青春期后骨骺已融合则形成肢端肥大症;少数青春期起病至成年后继续发展形成肢端肥大性巨人症。,zdfdz, 巨人症，肢端肥大 ，,http://jbk.39.net/zdfdz/yyzl,内科,http://jbk.39.net/zdfdz/jbzs,"肥胖,内分泌功能亢进,皮肤肥厚,下颌前突"
毒性结节性甲状腺肿,内分泌科,　　该病是Plummer于1913年报道的一种不同于Graves病的甲状腺功能亢进性疾病，故称之为Plummer病，它是由甲状腺内结节性病变分泌过剩的甲状腺激素而引起的。Plummer病的结节性病变狭义的是指功能亢进性滤泡腺瘤(hyperfunctioning adenoma，毒性腺瘤toxic adenoma)，广义的也包括毒性结节性甲状腺肿(toxic nodular goiter)。实际上过去报道的Plummer病多数被认为是腺瘤样增生。,dxjjxjzxz," 多结节性甲状腺肿伴甲亢,继发性甲状腺功能亢进,中毒性结节状甲状腺肿",http://jbk.39.net/dxjjxjzxz/yyzl,内科,http://jbk.39.net/dxjjxjzxz/jbzs,"热结节,手部震颤,突眼症,疲乏,无力"
产后甲状腺炎,内分泌科,　　产后甲状腺炎(postpartum thyroiditis，PPT)是产后一年所发生的甲状腺功能异常综合征，可以为暂时性的也可以是永久性的。其病理基础是甲状腺自身免疫性炎症，是最常见而又最具有特征的产后自身免疫性甲状腺炎。妊娠5～20周流产后也可发生该病。产后甲状腺炎与产后甲状腺综合征是两种不同的概念。后者指原有或正在发生甲状腺疾病而在产后出现的甲状腺功能紊乱。,chjzxy," 产后Hashimoto样自身免疫综合征,产后不典型亚甲炎,产后寂静性甲状腺炎,产后甲亢性甲状腺炎",http://jbk.39.net/chjzxy/yyzl,内科,http://jbk.39.net/chjzxy/jbzs,"分娩后甲状腺肿大,妊娠期间甲亢,心动过速,血管杂音,甲状腺肿"
糖尿病性周围神经病,内分泌科,　　糖尿病性周围神经病是糖尿病最常见的慢性并发症之一，是一组以感觉和自主神经症状为主要临床表现的周围神经病。它与糖尿病肾病和糖尿病视网膜病变共同构成糖尿病三联症，严重影响糖尿病人的生活质量。,tnbxzwsjb, 糖尿病性周围神经病变,http://jbk.39.net/tnbxzwsjb/yyzl,内科,http://jbk.39.net/tnbxzwsjb/jbzs,"反应迟钝,恶心,头晕,颤抖"
自身免疫性疾病,内分泌科,　　自身免疫性疾病（autoimmune diseases）是指机体对自身抗原发生免疫反应而导致自身组织损害所引起的疾病。许多疾病相继被列为自身免疫性疾病，值得提出的是，自身抗体的存在与自身免疫性疾病并非两个等同的概念，自身抗体可存在于无自身免疫性疾病的正常人特别是老年人，如抗甲状腺球蛋白、甲状腺上皮细胞、胃壁细胞、细胞核DNA抗体等。有时，受损或抗原性发生变化的组织可激发自身抗体的产生，如心肌缺血时，坏死的心肌可导致抗心肌自身抗体形成，但此抗体并无致病作用，是一种继发性免疫反应。?,zsmyxjb,"
                                        ",http://jbk.39.net/zsmyxjb/yyzl,内科,http://jbk.39.net/zsmyxjb/jbzs,
自身免疫性胰腺炎,内分泌科,"　　自身免疫性胰腺炎(autoimmune
pancreatitis，AIP)，是胰腺对自身成分作为抗原由CD4阳性的辅助细胞的识别产生免疫应答的结果而造成胰腺的炎症性病变。与常见原因的慢性胰腺炎比较，AIP具有相对典型的表现：没有急性胰腺炎表现而出现阻塞性黄疸的老年患者，有高丙种球蛋白血症和血清IgG4水平升高，自身抗体阳性，不规则胰管狭窄和胰腺弥漫性肿大，病理提示为纤维化伴显著的T淋巴细胞、浆细胞等慢性炎性细胞浸润。",zsmyxyxy,"
                                        ",http://jbk.39.net/zsmyxyxy/yyzl,内科,http://jbk.39.net/zsmyxyxy/jbzs,"肚子疼,背痛,胰腺纤维化"
糖尿病心脏病,内分泌科,　　糖尿病心脏病是糖尿病患者致死的主要原因之一，尤其是在2型糖尿病患者中。广义的糖尿病心脏病包括冠状动脉粥样硬化性心脏病(冠心病)，糖尿病心肌病和糖尿病心脏自主神经病变等。糖尿病心脏病与非糖尿病患者相比，常起病比较早，糖尿病患者伴冠心病常表现为无痛性心肌梗死，梗死面积比较大，穿壁梗死多，病情多比较严重，预后比较差，病死率较高;如冠状动脉造影和临床排除冠状动脉病变，糖尿病患者出现严重的心律失常、心脏肥大、肺淤血和充血性心力衰竭，尤其是难治性心力衰竭，临床可考虑糖尿病心肌病。以下重点介绍糖尿病冠心病和糖尿病心肌病。,tnbxzb, 糖尿病性心脏病,http://jbk.39.net/tnbxzb/yyzl,内科,http://jbk.39.net/tnbxzb/jbzs,"血压高,无力,室颤阈值降低,手抽筋"
甲状腺相关眼病,内分泌科, 甲状腺相关眼病(thyroid associated ophthalmopathy，TAO)是眼眶最常见的疾病之一。过去命名较多，如甲状腺眼病、甲状腺毒性眼病、内分泌性眼肌病变、内分泌性眼球突出、眼球突出性甲状腺肿、甲状腺相关眼眶病、恶性突眼和浸润性突眼等。Graves于1835年描述了毒性甲状腺肿的临床表现，因此多数学者又称之为Graves病。1840年Basedow以眼科观点详加讨论，故又称Basedow病。为区别单纯有眼征与同时伴有甲状腺功能亢进者，习惯上将具有眼部症状同时伴甲状腺功能亢进者称为Graves眼病，而无甲状腺功能亢进及其病史者称眼型Graves病。大约10%的患者甲状腺功能正常或轻度异常，为眼型Graves病。Weetman认为最好称之为甲状腺相关眼病，以强调该病除具有眼部体征外，还可伴随不同程度的甲状腺症状，这一命名逐渐被学者们所接受。,jzxxgyb," 恶性突眼,格雷夫斯眼病,甲状腺毒性眼病,甲状腺眼病,浸润性突眼,内分泌性浸润性突眼,内分泌性眼肌病变,内分泌性眼球突出,眼球突出性甲状腺肿",http://jbk.39.net/jzxxgyb/yyzl,内科,http://jbk.39.net/jzxxgyb/jbzs,"眶周水肿,角膜溃疡,畏光流泪,眼干"
甲状腺功能减退伴发的精神障碍,内分泌科,　　甲状腺功能减退是由于甲状腺素不足或缺乏引起的全身性疾病，精神障碍是甲状腺功能减退的常见征象，随发病的年龄不同，临床上一般分为三种类型：克汀病（呆小病）、幼年粘液水肿、成人甲状腺功能减退症。,jzxgnjtbfdjsza,"
                                        ",http://jbk.39.net/jzxgnjtbfdjsza/yyzl,内科,http://jbk.39.net/jzxgnjtbfdjsza/jbzs,"嗜睡,步态不稳,多疑,构音障碍,无目的咀嚼舐唇,视野缩小"
甲状腺功能减退性心肌病,内分泌科,　　甲状腺功能减退症(hypothyroidism，简称甲减)是由于甲状腺激素分泌不足，机体代谢低下所引起的临床综合征。甲减可以发病于胎儿、新生儿期(呆小病)、儿童、青少年期(幼年型甲减)和成人(成年型甲减)。起病年龄不同，临床表现差异较大，但均可不同程度地累及心血管系统，引起甲状腺功能减退性心脏病。,jzxgnjtxxjb," 甲减性心肌病,甲状腺功能减退性心肌症,甲状腺机能减退性心肌病,甲状腺机能减退性心肌症",http://jbk.39.net/jzxgnjtxxjb/yyzl,内科,http://jbk.39.net/jzxgnjtxxjb/jbzs,"心动过缓,心悸,心音低钝,心排血量减少"
生长激素缺乏症,内分泌科,　　生长激素(GH)是人体促进生长的主要因素。影响身高的因素很多，在儿童、青少年时期，垂体GH分泌不足或缺乏，患者的生长都会出现明显障碍。其他原因还有营养不良、种族遗传、社会心理因素、多种躯体疾病包括内分泌与非内分泌性疾病等。如果身高低于同民族、同年龄的30%以下，或成人身高小于120cm，就是侏儒症(dwarfism)。,szjsqfz,"
                        ",http://jbk.39.net/szjsqfz/yyzl,内科,http://jbk.39.net/szjsqfz/jbzs,"声调似小孩,糖类皮质激素分泌过少,毛发色淡而呈棕色,抑郁,无胡须"
